y_true,y_pred
4.0,4.260486673212926
83.0,79.56945719821191
162.0,125.257765348677
181.0,179.5204364607392
0.0,28.896746603707953
136.0,142.55323041065907
0.0,5.754462537788918
76.0,69.61059194581405
0.0,5.824438891366444
100.0,90.87741996859305
19.0,16.149032565665745
137.0,110.21262800020232
14.0,20.249866114517733
43.0,31.701047464569978
138.0,50.1671157211717
39.0,19.18620177497168
112.0,91.05781770761874
83.0,104.26762918234525
16.0,41.362566416265764
52.0,27.492858701417305
91.0,89.47169229256521
45.0,67.86299389317304
6.0,25.257969986800465
126.0,108.79930271520162
110.0,161.296674069024
80.0,92.3410387412739
0.0,-0.005459908255460325
26.0,21.602491050332347
0.0,-1.996210969079237
191.0,180.58728435993984
17.0,16.405712310398926
33.0,21.46589985196486
27.0,42.43710635859524
181.0,152.07779499192407
27.0,26.92382817899873
122.0,129.01212847908388
26.0,28.173169866340963
110.0,90.17887293756051
60.0,73.5951480391079
77.0,43.348250411388996
133.0,132.25353135375605
79.0,73.42009631081505
26.0,30.52779166562254
96.0,73.70616523905582
0.0,0.6741717310065423
75.0,54.86317132377568
13.0,7.100674294336512
44.0,37.666223889305236
63.0,77.9093374918819
117.0,112.86355509364695
79.0,79.43546802601105
62.0,57.55738508153578
0.0,17.309507106470914
91.0,32.43799110156084
15.0,11.76067440083339
122.0,106.65275802767164
144.0,150.47682125995323
51.0,61.47742140844024
0.0,7.973974072694166
37.0,27.21106355565257
14.0,17.153388498700284
107.0,93.95747260737292
109.0,110.03314733158115
62.0,75.03417658894165
56.0,66.38209593653632
99.0,85.95407981985718
70.0,74.29184033969196
0.0,12.300332285152045
205.0,203.10353115514235
110.0,124.94179658799136
36.0,26.946660495605208
77.0,56.48598313659262
165.0,171.1838969301135
39.0,28.435146020813324
22.0,13.227744734031337
66.0,66.04803434035415
92.0,90.4291067012374
107.0,129.61917079912695
74.0,87.33773149060205
60.0,49.23476495130392
65.0,55.62414340376238
102.0,133.5221370327597
157.0,138.4442636589215
0.0,0.857984867572208
0.0,8.517921635063066
55.0,52.42801090564212
142.0,152.95519004249346
51.0,47.93723299835322
143.0,108.70899219243644
48.0,52.93205086188029
30.0,37.09747966119626
90.0,55.49876922286833
104.0,117.01742588648722
162.0,158.20522323670116
51.0,68.16887779384165
0.0,1.669128488802611
150.0,142.63294378804542
11.0,18.966951944833426
11.0,3.5833640862845035
124.0,104.40660036447721
19.0,17.8951956221926
33.0,35.559816085585595
192.0,194.10351255586735
87.0,95.39268754402424
33.0,30.792741160412866
20.0,17.534281951858564
135.0,140.09733134188667
127.0,132.11527889180581
162.0,109.97133388770322
28.0,44.95671027172348
106.0,114.01440866732588
179.0,171.47813293200247
163.0,159.4704724001485
44.0,31.677297705173515
35.0,25.92672549309996
57.0,58.37889297088299
52.0,40.40456928229962
103.0,120.10487963365499
133.0,164.73151502914465
62.0,81.80566192998062
0.0,18.474279429811343
138.0,152.6454368351761
58.0,44.91675244408067
0.0,14.245474658658623
51.0,53.16567979366596
106.0,86.0488223163739
122.0,108.49748211423069
71.0,87.29015352127196
131.0,130.138641442125
0.0,14.456730082361451
89.0,98.77571095190662
87.0,81.34342453869333
0.0,-0.7537528139220848
172.0,183.37384222797772
109.0,120.08926947205816
40.0,50.35324973658407
87.0,91.05698520134052
119.0,129.03871377940888
92.0,76.52211093709245
27.0,48.58426423967462
59.0,78.2055693563789
24.0,22.30609389209367
52.0,49.183145820523286
38.0,42.888944248068064
170.0,151.6412696948919
79.0,99.31898747337613
43.0,49.803805167974126
158.0,146.04257632612797
96.0,113.92443220212658
12.0,21.404216715616528
186.0,144.04660807902826
47.0,58.43498268414995
26.0,36.562748269377416
38.0,60.07057249173762
70.0,103.15901706743087
0.0,40.241986619628456
141.0,127.1445533354155
173.0,152.90962964666858
78.0,39.86584864593661
170.0,127.20019594907946
139.0,81.22225024557451
13.0,23.388029974263922
166.0,161.8842969355713
118.0,121.08652019920882
42.0,38.16401576115145
84.0,112.25698764464289
46.0,27.531281429845247
185.0,183.9744159105448
118.0,117.59774449588157
59.0,49.004914014976364
145.0,137.04524543568286
127.0,116.41482422207447
11.0,12.589076758160033
0.0,9.993084021878655
49.0,64.20446609114316
13.0,19.421700794689244
84.0,90.37234980925179
134.0,124.58926795479294
0.0,1.1000792495309635
109.0,122.25605645882331
0.0,7.555531032891502
36.0,54.59210567950269
117.0,120.81728636691614
167.0,164.71330224465146
38.0,62.451941960556404
0.0,9.662044135069836
13.0,30.64812368348926
81.0,85.73085229724246
36.0,37.09187178042345
152.0,162.9276200471602
0.0,20.0461956509562
106.0,98.26167613288231
153.0,143.45960312312846
194.0,185.60656916965962
37.0,32.2159752192636
16.0,23.01282527683965
15.0,31.510892943917302
205.0,184.07332045395884
45.0,55.74161950961724
16.0,14.259039057245575
0.0,8.213131134243636
18.0,7.9873876113744755
15.0,30.147566658041946
142.0,168.75514893058093
83.0,83.85852717030244
72.0,94.24924344096613
17.0,17.730801641375677
117.0,97.56925972148034
16.0,4.115052049689874
149.0,153.639107134892
80.0,105.57237951206872
50.0,30.64536781950269
74.0,75.3748195049662
32.0,40.854770755460315
91.0,106.48715188391354
59.0,76.34462480903247
2.0,12.427041433331066
88.0,110.72307551926315
127.0,115.80600969129685
53.0,34.725713562717175
78.0,67.09322022570812
86.0,87.66774644208466
0.0,13.201927822772493
144.0,154.76911623329565
228.0,207.20515194673231
128.0,121.24754570281581
0.0,22.636627215559948
0.0,-7.50455211670267
19.0,27.507786673344018
0.0,16.226147373966594
46.0,46.15976484828025
6.0,9.473343460302905
14.0,15.468304992908136
83.0,84.64615908378428
78.0,76.30657996657469
56.0,61.7252219116229
48.0,51.42616941725356
24.0,20.067007848112862
245.0,232.41299084488813
2.0,22.812579555761356
122.0,88.67379862391519
117.0,115.4549917584651
35.0,17.900952407210678
65.0,76.72300607835388
80.0,57.10763785229138
12.0,22.933001602567582
142.0,142.3459324498599
31.0,31.857723337383113
146.0,128.00949182180284
11.0,32.5379135825757
0.0,-1.2265130308957877
86.0,73.17672726061647
16.0,10.675463630417266
13.0,17.779846526493174
63.0,49.603012407069464
42.0,50.4540772016077
80.0,73.8071843103981
20.0,12.779126056505026
23.0,17.06370416635008
111.0,98.75011868134216
86.0,70.10555435365757
59.0,46.73546748532282
112.0,96.94696353445649
0.0,9.614684142441165
115.0,106.71828681328446
0.0,6.278960732449488
119.0,114.29663433801778
138.0,142.5108207287608
0.0,5.018204004049233
23.0,17.53402846109892
145.0,127.12184872802958
0.0,1.007152433290735
0.0,4.570043827741497
29.0,26.230815715024026
59.0,57.554175363273984
31.0,25.17656757087569
44.0,39.95039730275527
0.0,24.049316475642264
127.0,132.44761759381032
86.0,95.33612004078441
129.0,98.29238971222851
88.0,84.58538352319987
0.0,17.61359539068982
20.0,38.94030115617162
121.0,114.81795485199127
118.0,99.40091654785516
127.0,126.41773257363641
56.0,53.42621080381284
91.0,93.51922595605181
56.0,31.981699944517732
116.0,116.54798903898377
15.0,20.584416683217643
33.0,35.96391610769022
0.0,1.2038109035291125
30.0,30.39407515392109
107.0,98.77053264711577
83.0,90.62062692260406
9.0,14.255877153052266
109.0,85.11354210039991
11.0,24.91458015027108
150.0,146.9446437737731
44.0,54.52509350822925
86.0,74.18236597889683
0.0,18.145845566335616
183.0,144.6710506503881
124.0,120.91425853768878
20.0,17.864192601495954
108.0,122.82578770906125
154.0,149.74847377302288
52.0,27.268370864072185
31.0,36.796545559693584
19.0,21.11061547240913
22.0,27.52792428080777
111.0,98.72324020719188
93.0,94.05065865775197
32.0,46.116800855264316
0.0,14.689290299853889
0.0,8.19618703012084
94.0,72.13127766397663
0.0,17.176697811221327
162.0,141.02538040313522
142.0,132.03780011221033
12.0,37.513877746459826
0.0,2.515120799307773
151.0,147.36781583196355
65.0,68.16645345469693
144.0,150.9094241489225
0.0,-1.4851539394963942
198.0,184.97328769672893
64.0,49.38555179879021
32.0,45.763319525756614
0.0,2.068930010756028
0.0,20.31344766913983
72.0,61.316465830600265
63.0,61.00611787654228
154.0,134.58110870591184
157.0,124.22487270944099
12.0,21.64745495911448
80.0,48.93565333327095
24.0,15.446748050398838
34.0,29.675051949370644
95.0,85.38942485217036
0.0,11.866550437989188
60.0,57.52502738687013
51.0,57.961823893658334
177.0,174.69683930413208
39.0,60.342686843725495
0.0,2.833803019579214
0.0,18.205178581686035
0.0,0.2871813197089683
0.0,14.225656364201466
0.0,19.605778906158967
35.0,24.387329077642057
148.0,100.88463053003345
157.0,145.24735263376158
48.0,35.12556057044967
80.0,77.10405843729492
0.0,3.6049932363566097
11.0,20.20868445734311
141.0,135.42202858288732
132.0,133.55850602448842
59.0,77.01328287400723
21.0,39.826142978340954
42.0,54.461966620260135
87.0,84.08161061098146
102.0,95.56891400368475
0.0,-5.175360780848277
37.0,49.21177058766748
159.0,135.90476533635675
112.0,97.03739512090726
0.0,1.1494154645400025
0.0,5.894536750017162
120.0,104.10233445709697
143.0,140.94539911627598
59.0,37.971353797653755
71.0,63.28136058164629
146.0,159.89987406240726
119.0,109.6580928745334
0.0,7.47959410924441
193.0,173.19555650349176
54.0,71.50713655200404
173.0,156.40038852085326
15.0,17.291218231273795
149.0,147.31028039866004
142.0,114.24087189478622
112.0,118.14347453713401
121.0,77.02592786475395
166.0,143.4862291770957
126.0,122.66082417410009
107.0,115.00317044469176
0.0,6.557931982209477
70.0,46.2407621659537
4.0,1.4065396138323991
112.0,91.75939982986434
30.0,14.545686688771069
11.0,9.98677633357942
86.0,106.24484162755694
14.0,33.539316221685034
65.0,67.02089350531601
126.0,130.1986578524538
189.0,171.2809137791231
4.0,3.8510424593579162
154.0,131.65567014099997
59.0,60.26766788861405
53.0,33.34783615614641
0.0,16.38553813789402
47.0,43.875303109989765
151.0,118.74024438245587
0.0,-5.421026631048901
48.0,32.88547902789589
91.0,128.02741870741545
0.0,18.04316031765859
179.0,176.40480621911146
102.0,113.0289353783763
93.0,102.75185298658437
64.0,36.14282607836371
18.0,40.678073959725666
103.0,107.96848137949992
7.0,10.692222387721216
47.0,55.802540341465416
12.0,21.6970526025581
38.0,21.426853455066574
0.0,3.2513600164969327
61.0,51.26354883842869
74.0,40.908886654920856
137.0,155.41177439281626
0.0,3.584510356004007
18.0,18.675053277106638
0.0,-1.7690386457028664
0.0,4.342538201706474
12.0,23.12816545433692
84.0,77.60665632693818
82.0,93.15598719861659
40.0,78.4939097268709
129.0,141.1589653236498
15.0,15.837770993535148
0.0,0.5123402878528908
104.0,94.19068476895981
106.0,83.30148885346958
14.0,3.143967941034713
69.0,54.493109288370604
64.0,58.808430639997596
137.0,102.04235594328898
70.0,78.66773756283165
0.0,13.671372418632949
55.0,76.37044551764359
108.0,132.84244746059107
46.0,38.56091637836423
36.0,41.61407189337717
14.0,18.182844670500742
67.0,59.66709621743797
85.0,53.46423536102343
58.0,37.697087988040316
65.0,79.61843812680323
136.0,148.60544273214776
71.0,57.772243540096746
173.0,175.03857225109968
31.0,51.17774244202558
0.0,-0.16461255254666274
9.0,10.389694747994842
150.0,124.47643013185547
100.0,88.26731065143882
76.0,69.33763114445941
64.0,53.52020464013963
52.0,59.014010581735214
29.0,22.75738913833443
161.0,141.8018161322757
231.0,222.8826058816937
68.0,87.69936847513462
13.0,9.522941847883962
16.0,21.308624545221203
72.0,75.06042834853231
45.0,78.88410280341097
85.0,35.46166483701442
0.0,5.172658861043908
25.0,21.074212483972108
95.0,102.66650899451345
46.0,27.697082369533586
60.0,52.80225317223201
74.0,66.03894121359731
54.0,42.48420750174397
17.0,30.550968057638592
10.0,9.893691077388615
50.0,25.291394455589696
38.0,45.58785555193147
25.0,9.077326579260182
12.0,8.438794935799946
198.0,186.63151980542773
99.0,97.52776534797664
0.0,17.45066750030159
0.0,-0.9235090399001878
46.0,42.34800443146273
12.0,21.417977781493985
69.0,81.41560728561127
0.0,-6.561010436374199
0.0,20.93901152176102
74.0,128.45959294456148
36.0,54.52787055182837
183.0,188.21570551977788
0.0,17.400843358882693
16.0,54.618010196119045
35.0,38.972390424132094
0.0,13.916566523658776
45.0,47.49226575953259
86.0,86.86856496478211
37.0,71.88080374047526
110.0,119.91622558269356
150.0,104.31847197913949
41.0,46.853311757108635
220.0,124.461239334151
14.0,15.696654881151058
72.0,79.4965846970107
61.0,80.26419528927133
130.0,114.34476916102395
0.0,8.868466444310682
156.0,160.46886214154839
17.0,33.65520602047509
25.0,20.473983544624573
115.0,102.94148106371202
38.0,18.673441160338868
12.0,15.413144196515063
0.0,0.8160895824504788
39.0,16.311163364684784
127.0,85.25310018210676
27.0,33.44536890655221
150.0,140.4884197851591
127.0,121.44433788832282
100.0,96.4926402409655
72.0,62.479859155584165
0.0,18.997537464036082
0.0,10.217280448676016
23.0,17.049859430995497
13.0,27.922335957834445
57.0,31.668159554811695
0.0,0.9595663253031976
87.0,86.01146365901853
118.0,106.61769473136592
127.0,131.34812802132743
19.0,9.35124929210181
14.0,29.914507907326595
0.0,13.363389714728198
0.0,18.587948005370023
13.0,23.107802095517556
75.0,73.43013144125824
93.0,96.85416238028691
54.0,65.63115080858547
17.0,23.204841939822334
109.0,102.42405523718205
27.0,33.22769275908555
123.0,131.51787597193336
0.0,15.372794916571474
113.0,124.77100133498512
42.0,68.25157000215599
16.0,10.239568176788316
75.0,88.22532820245928
0.0,18.52864946947101
0.0,-6.589919271205204
0.0,10.17535225326647
153.0,131.04765349900725
62.0,78.47472300460137
22.0,20.235465719977565
44.0,34.212311531564715
86.0,80.10078612229958
11.0,15.714292974185968
143.0,137.63105151485996
32.0,28.8860203307958
25.0,23.897713612101995
151.0,139.792830359883
10.0,9.109839805890278
55.0,46.641410795782335
0.0,7.360219227742445
0.0,2.650722632784852
44.0,53.711116502454466
199.0,194.7266589688412
124.0,128.90746959031716
32.0,50.54792093496252
53.0,61.461574659595655
87.0,68.25178424091067
111.0,112.9147514106223
129.0,127.80779273421724
178.0,178.0855001892628
142.0,128.60635372172325
11.0,5.346563275850076
135.0,152.84963856720665
0.0,0.8698003594297649
108.0,84.98194133307356
0.0,9.601216498968068
31.0,33.69123571572583
66.0,78.50320516440021
51.0,47.94461947573112
121.0,113.53135337136656
102.0,60.37519206602881
60.0,26.398104736144145
116.0,131.5500929895375
49.0,45.139261800285105
98.0,93.88292359844803
129.0,120.85387223769358
126.0,126.67949224603001
114.0,100.63533254429343
23.0,51.813288168994696
64.0,47.41903708679897
146.0,137.89175695800884
23.0,36.8880734490967
121.0,127.62016241371165
47.0,58.27818736033019
0.0,8.165575386946925
56.0,70.68645481896282
158.0,148.4961496394374
119.0,63.36895301959174
18.0,9.44136317353471
50.0,33.80019237797741
61.0,121.86455036817638
160.0,153.40780587892243
142.0,112.62198512754802
13.0,14.634313366190886
11.0,23.853120750445463
0.0,9.70854911123277
92.0,89.12432782164568
13.0,23.071775199539285
50.0,51.71938245762049
57.0,33.43621237475666
0.0,-1.557517711281247
63.0,76.55901468570248
51.0,47.821158255421906
0.0,13.406828167648694
158.0,112.33422368342761
33.0,51.3514443290971
30.0,23.373068236109983
173.0,175.46660376051204
158.0,154.83385084529652
167.0,165.12258493426702
120.0,121.46365012231114
11.0,-7.719296134111359
0.0,-2.454777211188286
203.0,186.8528147336745
25.0,11.876423225621611
120.0,120.23540488620122
43.0,64.949346223513
0.0,18.677859173436985
121.0,91.24950637237094
12.0,20.966965449445887
12.0,14.801297281246036
62.0,60.158019470860836
0.0,12.927332477436188
0.0,15.772935633749247
206.0,148.79797059984725
82.0,89.91737506371523
0.0,3.7358741189844404
11.0,13.333870083202036
111.0,117.22053800407798
161.0,157.69323363798017
174.0,152.71906951832784
9.0,14.553602981761337
77.0,82.24531676740907
20.0,15.588875838681352
105.0,137.44399909965622
0.0,11.918461833823919
214.0,220.0839597230812
147.0,135.6420353623533
25.0,18.66753694973394
0.0,4.225185248675561
63.0,49.07163924935561
88.0,79.44224083556097
93.0,106.08982698787221
104.0,111.80716503390255
14.0,18.965008776474395
113.0,103.47616262849553
109.0,110.60706779575656
120.0,102.43823106162418
119.0,110.75575985282592
185.0,167.7987939954986
173.0,159.32414955445694
48.0,60.61464967346513
171.0,152.37836618457857
67.0,81.25356859153221
28.0,40.55110110684864
83.0,45.86166681363458
0.0,10.364871378753298
19.0,14.165441030548497
21.0,4.958741938183455
34.0,47.50856673449632
35.0,25.296931718145682
130.0,149.1658930220224
61.0,54.22015092323514
71.0,57.84992910479849
77.0,71.25105433187461
0.0,7.041600020751059
23.0,16.074724329177833
152.0,160.84623216039734
31.0,43.15758034940579
0.0,23.48937364773285
67.0,38.196541628548054
119.0,120.67870965285579
4.0,5.613863531638832
61.0,83.8566984646727
30.0,27.367628170088814
95.0,96.91393839246597
124.0,113.4308510211597
12.0,16.623720030122097
73.0,60.59271926688107
156.0,134.01707112210661
217.0,208.10111426985262
108.0,77.93469728435053
131.0,131.27688374071516
109.0,93.14961065757133
73.0,55.28955159761157
84.0,96.17259740876464
0.0,2.1839410033908004
75.0,47.5424462690075
13.0,10.085580101890573
146.0,136.849823466465
12.0,14.940561646497386
46.0,47.08739580485424
15.0,30.794558091038585
40.0,74.00984627154492
24.0,30.451116985068328
76.0,73.16977524711601
75.0,85.72453885634623
80.0,77.52715604766081
119.0,115.29012752715438
13.0,20.450566982516712
122.0,102.09695887629366
41.0,58.262727889887316
74.0,56.425011634043045
0.0,8.940603232560697
77.0,68.7437349402361
63.0,51.212611749653206
15.0,11.92281170049297
0.0,3.5032816260989685
0.0,9.02536938281579
111.0,103.05478144924793
0.0,3.849721645594877
141.0,119.81672200523728
115.0,127.50879094795017
173.0,174.81289452967252
126.0,132.516177366119
95.0,89.17444409515046
169.0,151.0411565722766
64.0,63.04096104024328
46.0,59.364687966403935
134.0,140.80085622463307
86.0,110.89288245316335
85.0,75.52271223552836
4.0,17.591588907003292
194.0,173.80237644017754
92.0,138.79773146486286
0.0,4.704745144583585
76.0,108.93722769432462
95.0,86.43071519850825
72.0,72.26223707914608
133.0,121.10371012749066
0.0,6.1918776584362725
61.0,99.07460899942673
150.0,158.01010091829949
104.0,65.53588477701605
68.0,79.54736222166883
78.0,101.86148793747118
0.0,26.549672235175134
73.0,56.08573409251041
106.0,94.85440204202162
161.0,151.14806624341392
90.0,101.62420263195617
86.0,76.87330047942365
30.0,40.148685658192605
45.0,27.692180346037144
138.0,144.61567656396028
15.0,12.717671613385821
29.0,34.69341515036796
0.0,0.9402952850611576
57.0,45.0631540655387
13.0,23.407984752160203
122.0,130.78412297227672
149.0,133.76970434529386
105.0,103.69656750511548
16.0,4.835723148262257
88.0,77.08989715524366
71.0,71.19558937426231
20.0,19.18289512539586
127.0,123.24966042465506
119.0,60.16509387628098
191.0,169.9670587361538
18.0,19.230932438770445
66.0,53.40292037882393
42.0,44.32130090935184
98.0,64.02469408797654
0.0,7.939670153458821
44.0,34.90083588099904
0.0,15.528108711184466
0.0,26.612176720236267
119.0,107.62129383695223
0.0,18.986970722179347
12.0,32.25342913829806
86.0,91.15037353179206
86.0,89.28186703263401
101.0,83.78771960070253
112.0,73.37955243024015
0.0,8.348558240219026
90.0,110.0331392436346
0.0,21.219599200555216
0.0,0.814303968014208
167.0,158.23379593481724
77.0,59.98294308576903
45.0,52.49519474924793
0.0,2.253556938550319
0.0,39.548045538068976
130.0,131.08866527309493
44.0,46.23051438595007
12.0,30.173396006430615
164.0,138.61882518900111
12.0,12.528241395194481
95.0,86.24023487773695
0.0,8.381224098821187
87.0,82.37650265389892
136.0,126.47422387197052
30.0,57.18343622972054
0.0,9.065967382524619
0.0,-11.102396725927319
0.0,5.83380735155663
0.0,8.922117642453557
169.0,119.20148229644118
24.0,9.175714165320949
0.0,32.86306460316426
89.0,86.67929300920929
96.0,104.23126583158847
0.0,6.103396309841691
30.0,22.969810095712816
0.0,2.246477021175702
95.0,94.20003389552024
12.0,14.87040199643381
0.0,10.25314136723372
80.0,58.94056341920422
70.0,63.9588175859784
114.0,115.01552442658618
37.0,24.154805265746187
172.0,147.83127730048193
140.0,154.08715356595778
0.0,21.519115867485617
25.0,20.630944123926508
101.0,107.71809259223222
77.0,83.81057382548427
93.0,88.98045277552188
31.0,38.620818840421094
0.0,15.123719931677993
51.0,55.121430305685365
36.0,20.644797173269872
42.0,37.553969468999924
82.0,59.29292866273688
90.0,75.46990651969898
0.0,4.885425660816381
145.0,138.98493619646473
111.0,106.28734482861873
41.0,24.26670765500772
49.0,49.153854739309274
0.0,2.1815920205804775
72.0,49.348757780557264
114.0,120.69353383703702
13.0,20.111627019728115
93.0,96.26180858752323
76.0,67.94614371033344
12.0,10.974189496629387
117.0,103.90854428805159
32.0,21.72250539247054
12.0,14.128078670889016
125.0,88.75664010389964
0.0,10.839901642585684
17.0,21.93966116316019
16.0,21.567673252440816
100.0,87.41933227096261
0.0,17.93524814281368
140.0,148.96909867690027
124.0,132.16275807424293
113.0,121.0338791930951
0.0,-2.1646451710620886
145.0,123.06424431949291
109.0,86.40796551545529
0.0,2.187715138214644
49.0,70.8423690161338
154.0,143.09261038612087
31.0,51.78468753528442
0.0,21.08763683513401
76.0,54.00258692969577
144.0,139.06404335161548
49.0,24.963862052618264
33.0,31.790217461920033
33.0,23.402770260018094
11.0,19.897906168398386
100.0,129.28991091605087
46.0,73.54477300731382
0.0,10.321279428414757
0.0,11.934461596021496
138.0,132.0195032698881
0.0,4.72537538481369
141.0,144.37201347963472
46.0,52.19331315544379
13.0,18.58348532083102
46.0,58.75325847148396
0.0,4.644398371652446
29.0,44.00961775599143
96.0,89.54693587372255
54.0,50.48938426510515
0.0,5.066535623941259
54.0,66.58094078378542
111.0,120.12525724676053
125.0,119.95708463292863
105.0,104.08640753180131
0.0,10.784165520296716
73.0,60.60662614746011
74.0,79.48759012915009
140.0,144.14886025081512
0.0,13.807722894768357
95.0,91.34616383646551
22.0,33.35502096872294
0.0,0.488556081355514
213.0,201.56437957199924
56.0,71.49279423261711
56.0,72.78365521225068
13.0,11.338678350475
84.0,62.48888687496243
74.0,57.693311558268704
143.0,152.09077487878054
57.0,54.68025338333218
0.0,3.220118612204923
60.0,79.64962962654549
81.0,90.49606059081984
9.0,15.814336068828673
145.0,139.40518282228217
78.0,80.94655420521738
0.0,4.198381867843995
123.0,123.75229222852253
14.0,10.971140796112028
117.0,105.91096302948118
119.0,102.41926579371078
93.0,92.10988753291132
13.0,9.599310337857384
88.0,80.95315616303574
82.0,91.86770927502612
180.0,175.2039873842986
10.0,45.69138530003122
51.0,36.12957608960199
118.0,93.85044041464694
128.0,95.47162884983564
71.0,61.16673457272412
182.0,163.74370506577245
104.0,93.63863385140324
118.0,120.93631653807098
0.0,15.119261300866938
0.0,11.097790581360746
80.0,82.98609607339573
96.0,115.30504535681443
117.0,112.02271532816557
140.0,137.15391169834285
11.0,7.002685711974084
0.0,7.541993723103364
15.0,13.279645007241808
61.0,44.51798945571505
111.0,109.0276513457294
151.0,128.7583252408191
14.0,25.009787763830808
0.0,19.354944231067023
85.0,95.29030341987063
147.0,152.95303949047454
181.0,148.99403502305591
0.0,5.500099381107298
68.0,84.50776370329213
27.0,19.464463452937103
28.0,27.655418116490118
115.0,141.28491896187262
123.0,102.18853426709008
64.0,60.96038418474689
67.0,71.06393432630152
144.0,153.84180047441393
41.0,28.16209250586542
163.0,175.62061565727856
0.0,11.169779713146399
0.0,14.371716614060619
0.0,-4.48883263564779
35.0,48.09589879179241
43.0,81.24136258337056
97.0,78.57292468536575
91.0,107.07513366750123
36.0,48.132968720622
110.0,115.6875563668405
0.0,9.930067236811793
45.0,47.762874034911775
123.0,105.38150737515993
0.0,2.8432591630877972
154.0,156.67417672838477
57.0,55.002114194151176
145.0,138.09745030192664
0.0,14.192069441103316
22.0,16.033681488371133
0.0,-1.1683676037037412
152.0,146.95224272253802
33.0,13.142915878033365
72.0,56.39171326022607
49.0,62.86701242704925
67.0,45.365349725679
38.0,45.71655452164191
30.0,14.25650085924449
34.0,41.92771604070156
27.0,41.572684366532165
12.0,11.048434279165722
125.0,112.24830677837966
0.0,5.81028073533489
15.0,12.26354614844194
0.0,5.122607311422167
12.0,4.933925256528861
36.0,23.58521580909344
132.0,137.5126129454294
74.0,81.61476001480189
61.0,33.86987956807281
22.0,15.3592518538817
48.0,38.51192961723346
16.0,13.731476181634214
10.0,-1.6503239754386214
79.0,64.61361389141607
113.0,117.08245972486706
63.0,67.1126663828462
13.0,12.402839418435871
24.0,26.295075272050894
73.0,36.19129910827005
36.0,43.654432540631944
32.0,34.10159963857684
199.0,144.8245271962599
102.0,125.9228842422616
16.0,20.56126935630483
0.0,4.870305766319303
43.0,26.99261767328775
0.0,12.271645313705717
0.0,1.763076130595159
0.0,10.349113170887446
0.0,4.253266364559872
61.0,44.27536522487429
31.0,25.90754189434647
136.0,144.57635654939543
14.0,16.742246067622226
0.0,9.241658100625846
55.0,62.939350227953035
0.0,19.354690904826043
13.0,14.704243354485886
159.0,158.5690931406261
0.0,11.45052849597394
103.0,93.03344306848689
57.0,74.37701412396866
55.0,54.52426995037516
107.0,100.44351563841188
29.0,29.889447429409902
154.0,135.29837386692353
21.0,18.74931000652802
71.0,58.35186681785831
0.0,9.956862023309002
43.0,46.21162188409462
72.0,92.8163796037934
172.0,146.6133040936301
38.0,42.904318726545945
